seed,timestep,top_displacement_mm,pebble_id,centroid_z_mm,height_bin,total_broken_bonds,event_count,step_new_broken_bonds,net_fx_N,net_fy_N,net_fz_N,net_force_N,sum_abs_subparticle_fz_N,max_subparticle_abs_fz_N,selection,selection_rank
seed02,25000,0.0599975,494,4.225518460000005,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed02,25000,0.0599975,493,4.1949881,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed02,25000,0.0599975,492,4.154746339999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed02,25000,0.0599975,491,4.054119860000002,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed02,25000,0.0599975,489,4.02473812,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed02,25000,0.0599975,490,4.024424439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed02,25000,0.0599975,488,3.9995456599999986,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed02,25000,0.0599975,487,3.9741333400000016,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed02,25000,0.0599975,486,3.93153608,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed02,25000,0.0599975,485,3.930858899999998,7,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed02,25000,0.0599975,484,3.930715439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed02,25000,0.0599975,482,3.9257776000000013,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed02,25000,0.0599975,480,3.9219824599999993,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed02,25000,0.0599975,483,3.9211442399999994,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed02,30000,0.0724975,500,4.578620180000005,8,187,5,42,-0.0002125944357299999,-0.00022262021511,-0.0009518008429000001,0.0010003404414618707,0.0033424570969,0.000215922,top_force,1
seed02,30000,0.0724975,1,0.5051561125999996,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed02,30000,0.0724975,2,0.5046421151999997,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed02,30000,0.0724975,3,0.5036658770000001,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed02,30000,0.0724975,4,0.5021453274000004,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed02,30000,0.0724975,5,0.49423446600000015,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed02,30000,0.0724975,6,0.4982515426000003,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed02,30000,0.0724975,7,0.4950343081999996,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed02,30000,0.0724975,8,0.4991176407999999,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed02,30000,0.0724975,9,0.5058784512,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed02,30000,0.0724975,10,0.49994414059999975,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed02,30000,0.0724975,11,0.50055153,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed02,30000,0.0724975,12,0.4939337323999998,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed02,30000,0.0724975,13,0.4991996068000003,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed02,30000,0.0724975,14,0.4943093755999997,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed02,30000,0.0724975,15,0.5006195117999999,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed02,30000,0.0724975,16,0.49473521080000044,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed02,30000,0.0724975,17,0.4974619754,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed02,30000,0.0724975,18,0.49509947040000013,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed02,30000,0.0724975,19,0.5038427299999998,1,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed02,30000,0.0724975,500,4.578620180000005,8,187,5,42,-0.0002125944357299999,-0.00022262021511,-0.0009518008429000001,0.0010003404414618707,0.0033424570969,0.000215922,top_z,1
seed02,30000,0.0724975,499,4.465238859999999,8,23,1,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed02,30000,0.0724975,498,4.3870729799999975,8,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed02,30000,0.0724975,497,4.341252299999997,8,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed02,30000,0.0724975,496,4.255422240000001,8,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed02,30000,0.0724975,495,4.233641840000001,8,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed02,30000,0.0724975,494,4.225518460000005,8,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed02,30000,0.0724975,493,4.1949881,8,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed02,30000,0.0724975,492,4.154746339999997,8,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed02,30000,0.0724975,491,4.054119860000002,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed02,30000,0.0724975,489,4.02473812,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed02,30000,0.0724975,490,4.024424439999998,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed02,30000,0.0724975,488,3.9995456599999986,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed02,30000,0.0724975,487,3.9741333400000016,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed02,30000,0.0724975,486,3.93153608,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed02,30000,0.0724975,485,3.930858899999998,7,13,2,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed02,30000,0.0724975,484,3.930715439999998,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed02,30000,0.0724975,482,3.9257776000000013,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed02,30000,0.0724975,480,3.9219824599999993,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed02,30000,0.0724975,483,3.9211442399999994,7,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed02,35000,0.0849975,500,4.574641379999999,8,187,5,0,-0.00018843682683999957,0.0004544137758400003,-0.004313218108300002,0.004341180803324108,0.005893050704299999,0.000263203,top_force,1
seed02,35000,0.0849975,1,0.5051561125999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed02,35000,0.0849975,2,0.5046421151999997,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed02,35000,0.0849975,3,0.5036658770000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed02,35000,0.0849975,4,0.5021453274000004,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed02,35000,0.0849975,5,0.49423446600000015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed02,35000,0.0849975,6,0.4982515426000003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed02,35000,0.0849975,7,0.4950343081999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed02,35000,0.0849975,8,0.4991176407999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed02,35000,0.0849975,9,0.5058784512,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed02,35000,0.0849975,10,0.49994414059999975,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed02,35000,0.0849975,11,0.50055153,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed02,35000,0.0849975,12,0.4939337323999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed02,35000,0.0849975,13,0.4991996068000003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed02,35000,0.0849975,14,0.4943093755999997,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed02,35000,0.0849975,15,0.5006195117999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed02,35000,0.0849975,16,0.49473521080000044,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed02,35000,0.0849975,17,0.4974619754,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed02,35000,0.0849975,18,0.49509947040000013,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed02,35000,0.0849975,19,0.5038427299999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed02,35000,0.0849975,500,4.574641379999999,8,187,5,0,-0.00018843682683999957,0.0004544137758400003,-0.004313218108300002,0.004341180803324108,0.005893050704299999,0.000263203,top_z,1
seed02,35000,0.0849975,499,4.465238859999999,8,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed02,35000,0.0849975,498,4.3870729799999975,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed02,35000,0.0849975,497,4.341252299999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed02,35000,0.0849975,496,4.255422240000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed02,35000,0.0849975,495,4.233641840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed02,35000,0.0849975,494,4.225518460000005,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed02,35000,0.0849975,493,4.1949881,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed02,35000,0.0849975,492,4.154746339999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed02,35000,0.0849975,491,4.054119860000002,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed02,35000,0.0849975,489,4.02473812,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed02,35000,0.0849975,490,4.024424439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed02,35000,0.0849975,488,3.9995456599999986,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed02,35000,0.0849975,487,3.9741333400000016,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed02,35000,0.0849975,486,3.93153608,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed02,35000,0.0849975,485,3.930858899999998,7,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed02,35000,0.0849975,484,3.930715439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed02,35000,0.0849975,482,3.9257776000000013,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed02,35000,0.0849975,480,3.9219824599999993,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed02,35000,0.0849975,483,3.9211442399999994,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed02,40000,0.0974975,500,4.566961540000004,8,187,5,18,-0.00011654227169000003,-0.00019603088956000002,-0.002366712067989991,0.0023776745411266467,0.0028520790561900097,0.00011251,top_force,1
seed02,40000,0.0974975,1,0.5051561125999996,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed02,40000,0.0974975,2,0.5046421151999997,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed02,40000,0.0974975,3,0.5036658770000001,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed02,40000,0.0974975,4,0.5021453274000004,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed02,40000,0.0974975,5,0.49423446600000015,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed02,40000,0.0974975,6,0.4982515426000003,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed02,40000,0.0974975,7,0.4950343081999996,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed02,40000,0.0974975,8,0.4991176407999999,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed02,40000,0.0974975,9,0.5058784512,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed02,40000,0.0974975,10,0.49994414059999975,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed02,40000,0.0974975,11,0.50055153,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed02,40000,0.0974975,12,0.4939337323999998,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed02,40000,0.0974975,13,0.4991996068000003,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed02,40000,0.0974975,14,0.4943093755999997,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed02,40000,0.0974975,15,0.5006195117999999,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed02,40000,0.0974975,16,0.49473521080000044,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed02,40000,0.0974975,17,0.4974619754,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed02,40000,0.0974975,18,0.49509947040000013,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed02,40000,0.0974975,19,0.5038427299999998,1,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed02,40000,0.0974975,500,4.566961540000004,8,187,5,18,-0.00011654227169000003,-0.00019603088956000002,-0.002366712067989991,0.0023776745411266467,0.0028520790561900097,0.00011251,top_z,1
seed02,40000,0.0974975,499,4.465238859999999,8,23,1,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed02,40000,0.0974975,498,4.3870729799999975,8,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed02,40000,0.0974975,497,4.341252299999997,8,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed02,40000,0.0974975,496,4.255422240000001,8,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed02,40000,0.0974975,495,4.233641840000001,8,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed02,40000,0.0974975,494,4.225518460000005,8,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed02,40000,0.0974975,493,4.1949881,8,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed02,40000,0.0974975,492,4.154746339999997,8,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed02,40000,0.0974975,491,4.054119860000002,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed02,40000,0.0974975,489,4.02473812,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed02,40000,0.0974975,490,4.024424439999998,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed02,40000,0.0974975,488,3.9995456599999986,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed02,40000,0.0974975,487,3.9741333400000016,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed02,40000,0.0974975,486,3.93153608,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed02,40000,0.0974975,485,3.930858899999998,7,13,2,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed02,40000,0.0974975,484,3.930715439999998,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed02,40000,0.0974975,482,3.9257776000000013,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed02,40000,0.0974975,480,3.9219824599999993,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed02,40000,0.0974975,483,3.9211442399999994,7,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed02,45000,0.10999750000000001,500,4.556385740000001,8,187,5,0,-0.00011104955755,-3.258153376699999e-05,-0.0007721866085600005,0.0007808109367920357,0.0009441276053000001,2.30701e-05,top_force,1
seed02,45000,0.10999750000000001,1,0.5051561125999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed02,45000,0.10999750000000001,2,0.5046421151999997,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed02,45000,0.10999750000000001,3,0.5036658770000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed02,45000,0.10999750000000001,4,0.5021453274000004,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed02,45000,0.10999750000000001,5,0.49423446600000015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed02,45000,0.10999750000000001,6,0.4982515426000003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed02,45000,0.10999750000000001,7,0.4950343081999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed02,45000,0.10999750000000001,8,0.4991176407999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed02,45000,0.10999750000000001,9,0.5058784512,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed02,45000,0.10999750000000001,10,0.49994414059999975,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed02,45000,0.10999750000000001,11,0.50055153,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed02,45000,0.10999750000000001,12,0.4939337323999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed02,45000,0.10999750000000001,13,0.4991996068000003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed02,45000,0.10999750000000001,14,0.4943093755999997,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed02,45000,0.10999750000000001,15,0.5006195117999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed02,45000,0.10999750000000001,16,0.49473521080000044,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed02,45000,0.10999750000000001,17,0.4974619754,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed02,45000,0.10999750000000001,18,0.49509947040000013,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed02,45000,0.10999750000000001,19,0.5038427299999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed02,45000,0.10999750000000001,500,4.556385740000001,8,187,5,0,-0.00011104955755,-3.258153376699999e-05,-0.0007721866085600005,0.0007808109367920357,0.0009441276053000001,2.30701e-05,top_z,1
seed02,45000,0.10999750000000001,499,4.465238859999999,8,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed02,45000,0.10999750000000001,498,4.3870729799999975,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed02,45000,0.10999750000000001,497,4.341252299999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed02,45000,0.10999750000000001,496,4.255422240000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed02,45000,0.10999750000000001,495,4.233641840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed02,45000,0.10999750000000001,494,4.225518460000005,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed02,45000,0.10999750000000001,493,4.1949881,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed02,45000,0.10999750000000001,492,4.154746339999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed02,45000,0.10999750000000001,491,4.054119860000002,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed02,45000,0.10999750000000001,489,4.02473812,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed02,45000,0.10999750000000001,490,4.024424439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed02,45000,0.10999750000000001,488,3.9995456599999986,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed02,45000,0.10999750000000001,487,3.9741333400000016,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed02,45000,0.10999750000000001,486,3.93153608,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed02,45000,0.10999750000000001,485,3.930858899999998,7,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed02,45000,0.10999750000000001,484,3.930715439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed02,45000,0.10999750000000001,482,3.9257776000000013,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed02,45000,0.10999750000000001,480,3.9219824599999993,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed02,45000,0.10999750000000001,483,3.9211442399999994,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed02,50000,0.12249750000000001,500,4.544359580000001,8,187,5,0,-2.7370793737999996e-05,-4.379569404000002e-06,-0.00014707080280000026,0.00014966015506556567,0.00018339864560000012,6.04162e-06,top_force,1
seed02,50000,0.12249750000000001,1,0.5051561125999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed02,50000,0.12249750000000001,2,0.5046421151999997,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed02,50000,0.12249750000000001,3,0.5036658770000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed02,50000,0.12249750000000001,4,0.5021453274000004,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed02,50000,0.12249750000000001,5,0.49423446600000015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed02,50000,0.12249750000000001,6,0.4982515426000003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed02,50000,0.12249750000000001,7,0.4950343081999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed02,50000,0.12249750000000001,8,0.4991176407999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed02,50000,0.12249750000000001,9,0.5058784512,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed02,50000,0.12249750000000001,10,0.49994414059999975,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed02,50000,0.12249750000000001,11,0.50055153,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed02,50000,0.12249750000000001,12,0.4939337323999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed02,50000,0.12249750000000001,13,0.4991996068000003,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed02,50000,0.12249750000000001,14,0.4943093755999997,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed02,50000,0.12249750000000001,15,0.5006195117999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed02,50000,0.12249750000000001,16,0.49473521080000044,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed02,50000,0.12249750000000001,17,0.4974619754,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed02,50000,0.12249750000000001,18,0.49509947040000013,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed02,50000,0.12249750000000001,19,0.5038427299999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed02,50000,0.12249750000000001,500,4.544359580000001,8,187,5,0,-2.7370793737999996e-05,-4.379569404000002e-06,-0.00014707080280000026,0.00014966015506556567,0.00018339864560000012,6.04162e-06,top_z,1
seed02,50000,0.12249750000000001,499,4.465238859999999,8,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed02,50000,0.12249750000000001,498,4.3870729799999975,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed02,50000,0.12249750000000001,497,4.341252299999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed02,50000,0.12249750000000001,496,4.255422240000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed02,50000,0.12249750000000001,495,4.233641840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed02,50000,0.12249750000000001,494,4.225518460000005,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed02,50000,0.12249750000000001,493,4.1949881,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed02,50000,0.12249750000000001,492,4.154746339999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed02,50000,0.12249750000000001,491,4.054119860000002,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed02,50000,0.12249750000000001,489,4.02473812,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed02,50000,0.12249750000000001,490,4.024424439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed02,50000,0.12249750000000001,488,3.9995456599999986,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed02,50000,0.12249750000000001,487,3.9741333400000016,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed02,50000,0.12249750000000001,486,3.93153608,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed02,50000,0.12249750000000001,485,3.930858899999998,7,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed02,50000,0.12249750000000001,484,3.930715439999998,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed02,50000,0.12249750000000001,482,3.9257776000000013,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed02,50000,0.12249750000000001,480,3.9219824599999993,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed02,50000,0.12249750000000001,483,3.9211442399999994,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed02,55000,0.1349975,500,4.532027499999998,8,187,5,0,-3.915947319499997e-06,2.2146573034400014e-06,-2.1364315814999973e-05,2.1832850034382533e-05,3.6000454655000024e-05,1.5878e-06,top_force,1
seed02,55000,0.1349975,1,0.5051561125999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
