timestep,intact_bonds,fragment_count,largest_fragment_particles,second_fragment_particles,single_particle_fragments
225000,6706,2,499,1,1
226000,6706,2,499,1,1
227000,6706,2,499,1,1
228000,6706,2,499,1,1
229000,6706,2,499,1,1
230000,6706,2,499,1,1
231000,6706,2,499,1,1
232000,6706,2,499,1,1
233000,6687,3,498,1,2
234000,6687,3,498,1,2
235000,6670,4,497,1,3
236000,6670,4,497,1,3
237000,6670,4,497,1,3
238000,6670,4,497,1,3
239000,6670,4,497,1,3
240000,6670,4,497,1,3
241000,6670,4,497,1,3
242000,6670,4,497,1,3
243000,6670,4,497,1,3
244000,6670,4,497,1,3
245000,6670,4,497,1,3
246000,6670,4,497,1,3
247000,6670,4,497,1,3
248000,6670,4,497,1,3
249000,6670,4,497,1,3
250000,6670,4,497,1,3
251000,6670,4,497,1,3
252000,6670,4,497,1,3
253000,6670,4,497,1,3
254000,6670,4,497,1,3
255000,6670,4,497,1,3
256000,6670,4,497,1,3
257000,6670,4,497,1,3
258000,6670,4,497,1,3
259000,6670,4,497,1,3
260000,6670,4,497,1,3
261000,6670,4,497,1,3
262000,6670,4,497,1,3
263000,6670,4,497,1,3
264000,6670,4,497,1,3
265000,6670,4,497,1,3
266000,6670,4,497,1,3
267000,6670,4,497,1,3
268000,6670,4,497,1,3
269000,6634,6,495,1,5
270000,6634,6,495,1,5
271000,6617,7,494,1,6
272000,6617,7,494,1,6
273000,6617,7,494,1,6
274000,6617,7,494,1,6
275000,6617,7,494,1,6
276000,6617,7,494,1,6
277000,6617,7,494,1,6
278000,6617,7,494,1,6
279000,6617,7,494,1,6
280000,6617,7,494,1,6
281000,6617,7,494,1,6
282000,6617,7,494,1,6
283000,6617,7,494,1,6
284000,6617,7,494,1,6
285000,6617,7,494,1,6
286000,6617,7,494,1,6
287000,6617,7,494,1,6
288000,6617,7,494,1,6
289000,6617,7,494,1,6
290000,6617,7,494,1,6
291000,6617,7,494,1,6
292000,6617,7,494,1,6
293000,6617,7,494,1,6
294000,6617,7,494,1,6
295000,6617,7,494,1,6
296000,6617,7,494,1,6
297000,6617,7,494,1,6
298000,6617,7,494,1,6
299000,6617,7,494,1,6
300000,6617,7,494,1,6
