id,atom1,atom2,length_mm
3543,135,698,0.12698947642965502
3544,135,813,0.09420508131400367
3545,135,844,0.11917970432500685
3546,135,894,0.07468824955474034
3547,135,906,0.1088932861745804
3548,135,961,0.07113837581618492
3549,135,964,0.13891871789524704
3550,135,985,0.14167205601368102
3551,136,161,0.09314765128274242
3552,136,185,0.15189600239107326
3553,136,191,0.14365799062602855
3554,136,193,0.09168259409120344
3555,136,201,0.10542342129941853
3556,136,209,0.14528082617568663
3557,136,257,0.12787100959209297
3558,136,273,0.11087769730911884
3559,136,314,0.1458974637793099
3560,136,396,0.14570145159701578
3561,136,469,0.13216803402700736
3562,136,484,0.10948000176777371
3563,136,496,0.1002914038817439
3564,136,515,0.08523837835603967
3565,136,525,0.09407816065299181
3566,136,566,0.15384064199144215
3567,136,598,0.15528025997377054
3568,136,628,0.13573782639473686
3569,136,636,0.0920790049876584
3570,136,675,0.0752142872330832
3571,136,676,0.07995528267114806
3572,136,789,0.09232253889415244
3573,136,815,0.1408397608593985
3574,136,870,0.13789424891002183
3575,136,903,0.15332801322603784
3576,136,922,0.1464363274310601
3577,136,961,0.15212331346932753
3578,136,966,0.14264222909127305
3579,137,147,0.15519785959571838
3580,137,208,0.07633079598115224
3581,137,236,0.14540419559617251
3582,137,253,0.10743067544897456
3583,137,254,0.12646080458013226
3584,137,304,0.15045461270049412
3585,137,382,0.14600686077286337
3586,137,389,0.1559208143181945
3587,137,403,0.14364244177462845
3588,137,417,0.13127908151803697
3589,137,452,0.10017283519556243
3590,137,500,0.1008930567768647
3591,137,547,0.09734661964019294
3592,137,583,0.14794326396007493
3593,137,664,0.13423835243133514
3594,137,701,0.15328604589664985
3595,137,724,0.0787881831416828
3596,137,736,0.1438961754285407
3597,137,755,0.10799220221764555
3598,137,783,0.1552726979699111
3599,137,784,0.12021694412430092
3600,137,802,0.1335487963903211
3601,137,908,0.13495447331361032
3602,137,917,0.07011392557516939
3603,137,954,0.0985739584081575
3604,137,996,0.1491715600386564
3605,138,171,0.12196201786366169
3606,138,207,0.12949334033453674
3607,138,213,0.07393122465302403
3608,138,235,0.15151740897723542
3609,138,246,0.1331855882910904
3610,138,248,0.1269132005366909
3611,138,267,0.14684775485395396
3612,138,326,0.14346324115007908
3613,138,356,0.12708310543056942
3614,138,381,0.08223480968947608
3615,138,387,0.118417520491657
3616,138,437,0.1537575765362582
3617,138,445,0.08181638286222155
3618,138,451,0.1387884593132438
3619,138,459,0.11124439913356345
3620,138,503,0.11526525835615348
3621,138,538,0.12040117577608
3622,138,549,0.12723513832185382
3623,138,567,0.14134215579904966
3624,138,671,0.07753714253254629
3625,138,682,0.1419039574400056
3626,138,693,0.1385741563905247
3627,138,739,0.07723861833010907
3628,138,793,0.08452591287261585
3629,138,794,0.07241197167827676
3630,138,796,0.1025315124439029
3631,138,804,0.15241650519655955
3632,138,814,0.1560935069042969
3633,138,818,0.08515190776649974
3634,138,823,0.14285392514393203
3635,138,930,0.1070923171821753
3636,138,931,0.13849655883399292
3637,138,941,0.1390942988524232
3638,138,987,0.1355017926285488
3639,139,226,0.09493846637158117
3640,139,231,0.09517135374270265
3641,139,343,0.14988802439557922
3642,139,533,0.08397005140014818
3643,139,548,0.15502180466942755
3644,139,552,0.14886197967413844
3645,139,615,0.13469193523172732
3646,139,691,0.14722333176144223
3647,139,712,0.10771197288250405
3648,139,824,0.09116082629532997
3649,139,840,0.07925029422845954
3650,139,850,0.14928613412923886
3651,139,874,0.11623464231365167
3652,139,896,0.1306919916104028
3653,139,958,0.07314872718345015
3654,139,990,0.14028913420696493
3655,140,155,0.07707239718021167
3656,140,165,0.12440683350870849
3657,140,180,0.10075370401103402
3658,140,191,0.15475389132130754
3659,140,205,0.1336657600952804
3660,140,209,0.14185277926902673
3661,140,210,0.09943473939053946
3662,140,215,0.114517224875353
3663,140,217,0.13895795365463584
3664,140,249,0.13476817676188904
3665,140,290,0.08385307899958452
3666,140,337,0.09410053912756217
3667,140,384,0.14480362932079124
3668,140,400,0.12255740823803753
3669,140,406,0.09222122871070909
3670,140,483,0.13563810720390698
3671,140,484,0.11187928287956724
3672,140,489,0.08961707970536797
3673,140,515,0.14822350375282495
3674,140,546,0.14204694087202535
3675,140,654,0.1331480836449139
3676,140,726,0.12221127582898852
3677,140,785,0.1072885615509441
3678,140,862,0.13406473591698786
3679,140,903,0.13649483599678733
3680,140,934,0.07197056640637674
3681,140,997,0.0754533960578613
3682,141,164,0.15055203199117262
3683,141,183,0.12911469937139022
3684,141,196,0.09084668249535134
3685,141,234,0.10869182402642864
3686,141,244,0.10693896444051923
3687,141,256,0.08156718550523154
3688,141,288,0.11870986824179361
3689,141,336,0.10244572663320996
3690,141,340,0.0705754128316336
3691,141,367,0.15160946583390789
3692,141,375,0.0959313264660043
3693,141,386,0.09686863730238345
3694,141,429,0.11072430377976798
3695,141,467,0.1434170332179242
3696,141,506,0.14549235906537938
3697,141,514,0.09244981317574723
3698,141,519,0.0754650446084049
3699,141,528,0.08921725088784253
3700,141,659,0.12355094615928953
3701,141,716,0.12484656650627847
3702,141,760,0.11383667799036762
3703,141,821,0.10903327499625602
3704,141,875,0.13181446093928503
3705,141,891,0.1197127795418295
3706,141,907,0.1304097809762334
3707,141,916,0.13738710027278064
3708,141,976,0.15655931590804434
3709,141,983,0.14281214043017382
3710,142,178,0.1002478492824222
3711,142,214,0.13402789591012546
3712,142,269,0.1455760351569751
3713,142,285,0.13922378621787582
3714,142,287,0.13611973910965103
3715,142,295,0.15594071258913503
3716,142,319,0.15156704539682953
3717,142,323,0.10349728973177875
3718,142,352,0.10789330485419506
3719,142,354,0.14453241815856444
3720,142,366,0.10640011175675863
3721,142,377,0.11706229738750676
3722,142,390,0.14627182242616718
3723,142,499,0.1521456702070268
3724,142,544,0.14764770787100878
3725,142,570,0.13993216525024865
3726,142,621,0.14971183864725487
3727,142,647,0.12366699762962699
3728,142,683,0.09351207995663177
3729,142,715,0.11920653417679819
3730,142,745,0.07508701675524783
3731,142,780,0.0802281196439439
3732,142,876,0.14112620668579232
3733,142,881,0.14006494948996967
3734,142,904,0.12070222842401396
3735,142,915,0.08059965761931326
3736,143,173,0.1572462277274065
3737,143,188,0.07535699230107076
3738,143,204,0.07588112199073807
3739,143,233,0.09710228994604594
3740,143,261,0.13113365048140788
3741,143,264,0.1409457517446063
3742,143,278,0.12887293771155775
3743,143,280,0.11759282060286132
3744,143,371,0.12918976723419628
3745,143,424,0.15112959456342684
3746,143,464,0.15501513211226703
3747,143,524,0.12250588028887723
3748,143,639,0.1528414567853726
3749,143,660,0.1023724934386862
3750,143,698,0.0781048841303515
3751,143,756,0.11119739560307546
3752,143,769,0.07364761634746081
3753,143,777,0.13162693906192602
3754,143,813,0.13130605501615003
3755,143,826,0.10607341376701662
3756,143,861,0.14298921378155346
3757,143,886,0.07686957229017716
3758,143,890,0.11952612108353586
3759,143,902,0.13572665738111658
3760,143,909,0.07333157685487673
3761,143,964,0.1426046186953994
3762,144,149,0.07193530305219649
3763,144,151,0.12418728479365453
3764,144,226,0.1561038291928222
3765,144,227,0.1534445317633266
3766,144,231,0.11465957611906678
3767,144,236,0.11233544435094424
3768,144,240,0.08901933041416962
3769,144,268,0.12595581476538226
3770,144,289,0.11136027341976606
3771,144,343,0.0908877778258654
3772,144,479,0.10989662369557912
3773,144,502,0.11566302137585845
3774,144,533,0.15279045143245298
3775,144,552,0.10957672846360629
3776,144,563,0.07025225132851057
3777,144,600,0.14049940703400024
3778,144,645,0.15163777827289024
3779,144,684,0.09605558686937403
3780,144,721,0.0964323298136101
3781,144,783,0.1441474735359823
3782,144,800,0.14213151934995777
3783,144,824,0.14960894421898277
3784,144,874,0.0896383366478103
3785,144,912,0.1209235023858318
3786,144,990,0.07175496114381727
3787,145,158,0.08399390275672175
3788,145,161,0.1263443461477204
3789,145,178,0.10113163567118584
3790,145,202,0.13999499384389646
3791,145,206,0.15674746617809246
3792,145,242,0.13408052088936032
3793,145,269,0.1305823337949475
3794,145,282,0.1515731565238316
3795,145,295,0.09612109666733545
3796,145,315,0.1402201790230437
3797,145,379,0.0928146051691092
3798,145,443,0.15651645693895844
3799,145,448,0.10395215861177752
3800,145,469,0.14200443520853825
3801,145,497,0.13443710339866174
3802,145,537,0.08170652760007914
3803,145,585,0.10127286746244546
3804,145,636,0.1402058465840229
3805,145,642,0.14386993263870326
3806,145,681,0.14793151580661268
3807,145,715,0.0983130298519542
3808,145,780,0.15059947970034035
3809,145,808,0.075328783052223
3810,145,809,0.15577655708157473
3811,145,858,0.08527389849529568
3812,145,876,0.09824873078886057
3813,145,915,0.13692933015888628
3814,145,918,0.10423960684691859
3815,145,922,0.12135754711085583
3816,146,184,0.13446878810770307
3817,146,193,0.10277203890647629
3818,146,209,0.08510323416489862
3819,146,223,0.13793977525960455
3820,146,292,0.10707873080218097
3821,146,305,0.13196044090056966
3822,146,359,0.08610216625872398
3823,146,388,0.14357846044972078
3824,146,413,0.09442688671927296
3825,146,484,0.14306364352883227
3826,146,560,0.094736974111887
3827,146,650,0.15076516213109026
3828,146,658,0.14952497889355437
3829,146,676,0.1351797274573312
3830,146,779,0.08118401632244537
3831,146,789,0.11772918310852917
3832,146,798,0.1188489285269036
3833,146,847,0.11425897921065399
3834,146,862,0.1182843472730805
3835,146,903,0.11529779638003386
3836,146,933,0.1412132202602165
3837,146,939,0.07633643741811426
3838,146,975,0.14801021997128708
3839,146,997,0.14300569350761935
3840,147,227,0.1315672815681623
3841,147,254,0.14274096087068222
3842,147,298,0.1480008230265758
3843,147,327,0.1173071641440771
3844,147,339,0.1276928116654877
3845,147,434,0.09219085839826155
3846,147,452,0.07577641336888034
3847,147,462,0.13451046368973094
3848,147,498,0.14094212150996746
3849,147,521,0.13901069070522737
3850,147,547,0.13972413403050074
3851,147,553,0.12664008380505384
3852,147,568,0.11847215292733108
3853,147,638,0.09034421970035503
3854,147,644,0.10119450366557886
3855,147,664,0.06992232970337738
3856,147,690,0.1371720274091741
3857,147,695,0.1524612194477654
3858,147,700,0.08282098477157167
3859,147,755,0.0901618373573443
3860,147,759,0.10302133435987523
3861,147,803,0.07321330272314903
3862,147,873,0.14532522235038473
3863,147,954,0.13532118618724678
3864,147,955,0.11648326247755378
3865,148,198,0.15151234309279207
3866,148,204,0.1502267056231032
3867,148,261,0.07597605888822595
3868,148,280,0.13436025041116847
3869,148,316,0.14531498170153306
3870,148,324,0.08393752352764054
3871,148,347,0.1318462893561882
3872,148,383,0.14509483479709118
3873,148,424,0.12087970748941597
3874,148,558,0.11656497550045114
3875,148,624,0.10491343093225336
3876,148,640,0.15135046003980124
3877,148,694,0.11885285596520126
3878,148,730,0.15436842530081152
3879,148,762,0.0744340525400526
3880,148,769,0.13983928075499277
3881,148,777,0.07635645636528059
3882,148,869,0.07255792484680133
3883,148,909,0.1521251492494562
3884,149,167,0.15658464583883272
3885,149,171,0.15248084306696194
3886,149,195,0.1297256903863217
3887,149,236,0.09824943661564497
3888,149,240,0.11901215078809253
3889,149,268,0.12399518638650739
3890,149,289,0.12279396680612503
3891,149,343,0.15553166907957466
3892,149,350,0.14390908368536728
3893,149,410,0.10185769570843381
3894,149,455,0.09431183046659337
3895,149,479,0.09663013417118226
3896,149,502,0.08099714187398731
3897,149,529,0.1547362193814649
3898,149,552,0.14385354518019988
3899,149,563,0.10582732307420717
3900,149,600,0.11038178076375658
3901,149,622,0.1034026381566479
3902,149,684,0.1515547257684041
3903,149,702,0.13158188913931826
3904,149,721,0.11697884682586926
3905,149,783,0.13617558353269577
3906,149,800,0.09656599977014875
3907,149,804,0.14160754711457962
3908,149,912,0.06927472274438509
3909,149,990,0.10796077287128615
3910,150,157,0.1268574545671535
3911,150,177,0.15111452547417145
3912,150,190,0.13507396233042598
3913,150,198,0.11490772039326684
3914,150,203,0.08142484315188499
3915,150,299,0.14325094244502348
3916,150,307,0.12089206232248562
3917,150,316,0.10808858233377276
3918,150,322,0.10342153940362807
3919,150,324,0.14808493583925428
3920,150,416,0.10407797754687359
3921,150,542,0.08899782804682492
3922,150,561,0.07744969593050463
3923,150,624,0.1494198819653135
3924,150,640,0.15043000402326437
3925,150,666,0.12783488727846162
3926,150,670,0.07402163461139347
3927,150,677,0.13481690533980648
3928,150,699,0.15199999058946181
3929,150,730,0.0729985738229521
3930,150,791,0.06924586619654262
3931,150,828,0.08456212793540241
3932,150,835,0.14333735549518634
3933,150,885,0.14851531596799525
3934,150,892,0.099326639168104
3935,150,897,0.1536722378422153
3936,150,902,0.14824500516192426
3937,150,936,0.13009677210797468
3938,150,948,0.1343397604863385
3939,150,993,0.10165666273863853
3940,150,994,0.14330902276001933
3941,150,998,0.13986226221301598
3942,150,999,0.10879612094479894
3943,151,199,0.09741882501060412
3944,151,227,0.0767559930972256
3945,151,236,0.15672668743563467
3946,151,240,0.08897831053565389
3947,151,289,0.14825227665733373
3948,151,298,0.13978986844579255
3949,151,317,0.10631249177727818
3950,151,339,0.1506935557815373
3951,151,343,0.10471346912991747
3952,151,346,0.15041547841166064
3953,151,348,0.14944217101823515
3954,151,369,0.11979366215225568
3955,151,533,0.12436585155751029
3956,151,546,0.14032197923854195
3957,151,562,0.09695768354588948
3958,151,563,0.11318368310418661
3959,151,625,0.15714962370138696
3960,151,645,0.11203936062756863
3961,151,656,0.09037812020912006
3962,151,684,0.08157087053681515
3963,151,753,0.14076933719680476
3964,151,803,0.13796502572186803
3965,151,825,0.11818494220677866
3966,151,850,0.10110625686992078
3967,151,874,0.09401282083563556
3968,151,926,0.07900450099146518
3969,151,942,0.10187455225035215
3970,151,989,0.1559055250124906
3971,152,162,0.1249604512142425
3972,152,216,0.12643986566927048
3973,152,325,0.08885299835265352
3974,152,355,0.14669789961097154
3975,152,373,0.14445236786724044
3976,152,429,0.1565965344599728
3977,152,512,0.11816166406264934
3978,152,551,0.12923294694101004
3979,152,582,0.09064454534743442
3980,152,631,0.07416044471522008
3981,152,659,0.15252976880094088
3982,152,770,0.0700946879564227
3983,152,797,0.06908409949285502
3984,152,827,0.10482810287824376
3985,152,929,0.13545060566809625
3986,152,980,0.14769285356121645
3987,153,182,0.13969623604623405
3988,153,186,0.14300863020452173
3989,153,232,0.12647850309415562
3990,153,253,0.11911178037973982
3991,153,266,0.12887811241941222
3992,153,304,0.11965077697096621
3993,153,389,0.15540126288243206
3994,153,428,0.11591435697883028
3995,153,471,0.10620265863938397
3996,153,501,0.15207076519739007
3997,153,510,0.0761759502540413
3998,153,518,0.10897146273444386
3999,153,534,0.07436121833808541
4000,153,572,0.11814627027635383
4001,153,619,0.08045456505846219
4002,153,706,0.1373951353760562
4003,153,736,0.11037384809784855
4004,153,763,0.13548311227842114
4005,153,853,0.07471404410573067
4006,153,877,0.07590885241900007
4007,153,900,0.14887417793750296
4008,153,940,0.07545748495244307
4009,154,199,0.14337227653941473
4010,154,265,0.10795051614747342
4011,154,285,0.1433572220858689
4012,154,286,0.0968787317317212
4013,154,348,0.14183753221911283
4014,154,364,0.15435929724601608
4015,154,407,0.10381200235764075
4016,154,548,0.077066224605844
4017,154,688,0.11932213408787544
4018,154,712,0.07972656851711162
4019,154,733,0.1544581048356781
4020,154,738,0.13416661411943734
4021,154,758,0.08447343887590876
4022,154,840,0.13120649048504412
4023,154,896,0.08868794689440256
4024,154,974,0.10826708285165788
4025,154,995,0.07029113718913751
4026,155,165,0.11934590144305483
4027,155,209,0.13015148574312713
4028,155,210,0.13139000525299505
4029,155,215,0.11717838010198574
4030,155,249,0.0859822824214521
4031,155,255,0.1545813968214515
4032,155,290,0.1444796612238961
4033,155,292,0.1395651708790341
4034,155,300,0.14231655232782933
4035,155,305,0.12315147124621678
4036,155,337,0.1344201429584025
4037,155,388,0.156216024833348
4038,155,400,0.10579939315428619
4039,155,406,0.15358911773307085
4040,155,483,0.13297416907717408
4041,155,484,0.1423596106888106
4042,155,489,0.15673339049015375
4043,155,535,0.1066441542036228
4044,155,650,0.14671999283400536
4045,155,726,0.14717649046649658
4046,155,735,0.10054363356651738
4047,155,785,0.09493144795551045
4048,155,787,0.11837472472505815
4049,155,852,0.1038786953403645
4050,155,862,0.08498799913904315
4051,155,889,0.15047713015089587
4052,155,903,0.14672951382705435
4053,155,934,0.07494571106808655
4054,155,950,0.137120875094327
4055,155,979,0.12014448730030838
4056,155,997,0.07244580220865715
4057,156,269,0.1369393250166732
4058,156,323,0.1015009149668353
4059,156,391,0.145272653465932
4060,156,468,0.12556268746443208
4061,156,499,0.09278518431214848
4062,156,621,0.12427470450126815
4063,156,646,0.07044166367274324
4064,156,661,0.13482428568327048
4065,156,703,0.13244597519986412
4066,156,745,0.15596280760458586
4067,156,746,0.08187559352318205
4068,156,754,0.1496811223015439
4069,156,809,0.07814532759000112
4070,156,856,0.14729207434221975
4071,156,867,0.07600597925499443
4072,156,919,0.06863119870433104
4073,156,1000,0.15670702898443423
4074,157,313,0.0738801119213598
4075,157,363,0.1399815727561084
4076,157,372,0.13741478922996192
4077,157,416,0.10459085172145953
4078,157,473,0.14789509389845637
4079,157,516,0.106826559814105
4080,157,522,0.08216939642107254
4081,157,542,0.12002088862971945
4082,157,561,0.14423442888574023
4083,157,613,0.11875012269446387
4084,157,666,0.07335952133108194
4085,157,670,0.147469163779053
4086,157,699,0.1371948669045247
4087,157,740,0.11023416811609388
4088,157,791,0.07505937851449153
4089,157,811,0.12174896862711565
4090,157,892,0.06889351982859021
4091,157,897,0.12239776046153039
4092,157,932,0.15486891757961369
4093,157,936,0.13602072872048776
4094,157,993,0.14267113865687467
4095,157,994,0.12054667030861434
4096,157,998,0.07076990934397841
4097,158,178,0.11952767923711986
4098,158,197,0.14240580293319038
4099,158,202,0.10547159945406903
4100,158,220,0.13904992137943703
4101,158,242,0.1449116471785619
4102,158,250,0.1490569605703219
4103,158,269,0.07837179441334603
4104,158,379,0.15679490219158393
4105,158,448,0.08636122533459606
4106,158,468,0.12521151339354855
4107,158,497,0.09668605771229724
4108,158,537,0.14449605518003816
4109,158,661,0.09731048575909111
4110,158,681,0.13838616485435293
4111,158,715,0.10789819918710077
4112,158,776,0.09668597640901948
4113,158,780,0.13356016127767062
4114,158,786,0.12333217243350068
4115,158,795,0.13027691045327494
4116,158,799,0.15099580345343577
4117,158,808,0.0707038822355118
4118,158,809,0.1163401007437026
4119,158,858,0.06954256434566514
4120,158,867,0.15572200047047263
4121,158,876,0.15356882408562275
4122,158,922,0.14869982454576586
4123,159,180,0.1404206967030402
4124,159,217,0.10884195764302301
4125,159,282,0.15193822685446728
4126,159,290,0.1118354020793083
4127,159,295,0.12925765169414943
4128,159,309,0.15663048821314113
4129,159,315,0.07058732940059943
4130,159,319,0.11028578273041141
4131,159,337,0.07773333295017747
4132,159,354,0.12230821716159145
4133,159,361,0.0960343418050527
4134,159,366,0.07209262950956448
4135,159,379,0.12398866001613608
4136,159,418,0.08447083352409712
4137,159,446,0.09234756118475419
4138,159,483,0.09914982339448583
4139,159,508,0.11117654078810137
4140,159,544,0.15464964666213235
4141,159,683,0.13834050398616168
4142,159,715,0.13213017859580692
4143,159,717,0.14936255560125303
4144,159,722,0.11597236242985841
4145,159,753,0.1331860194613502
4146,159,785,0.13853158182907588
4147,159,876,0.08025221611783122
4148,159,915,0.13878785294525983
4149,159,918,0.13647750364523042
4150,160,200,0.12478261696933632
4151,160,277,0.08828966399029915
4152,160,409,0.13987362001721138
4153,160,472,0.10322892039372543
4154,160,494,0.07142243235388918
4155,160,523,0.13809599261815023
4156,160,575,0.1359357905013171
4157,160,593,0.11009726193602466
4158,160,665,0.11276953480352805
4159,160,709,0.10282928116700131
4160,160,731,0.1456945984809451
4161,160,732,0.08369634801105942
4162,160,819,0.1404108274319396
4163,160,845,0.15252939502976082
4164,160,905,0.14580801018087783
4165,160,924,0.13153768732043689
4166,161,180,0.10869074120969904
4167,161,185,0.10775690421219683
4168,161,191,0.15397830229529777
4169,161,193,0.1540607929210468
4170,161,201,0.10544301946171787
4171,161,217,0.15394274484768922
4172,161,273,0.1308087406499317
4173,161,295,0.1438544946698523
4174,161,379,0.09218586642370284
4175,161,469,0.10730033902241391
4176,161,484,0.10655579190199989
4177,161,515,0.11906010543644882
4178,161,537,0.09180155312983028
4179,161,566,0.08916432448136444
4180,161,585,0.15565155832645308
4181,161,628,0.11325393639240858
4182,161,636,0.08402111514628277
4183,161,642,0.12829437525359186
4184,161,675,0.13853449085591957
4185,161,858,0.15625669185919783
4186,161,864,0.10687462135730423
4187,161,918,0.08116800285472175
4188,161,922,0.11268751626469826
4189,162,176,0.08532224963135679
4190,162,225,0.12732626322162954
4191,162,235,0.08022628319101449
4192,162,251,0.10770052247488586
4193,162,325,0.06885864098270567
4194,162,326,0.15138426165780047
4195,162,355,0.10108303451893201
4196,162,370,0.14212405509091333
4197,162,373,0.13252953940646414
4198,162,473,0.14737580259702635
4199,162,503,0.14209549389122816
4200,162,513,0.08133258109519217
4201,162,551,0.07071969502069851
4202,162,559,0.15321930061086148
4203,162,567,0.14608739207483976
4204,162,582,0.12008296293141629
4205,162,616,0.13796533395996285
4206,162,631,0.12116701976568084
4207,162,648,0.11910881369581575
4208,162,770,0.10449766438004525
4209,162,827,0.1390965826324024
4210,162,836,0.13070425088140464
4211,162,914,0.07040700864829695
4212,162,980,0.11366502819450612
4213,162,987,0.13375234619005255
4214,163,165,0.13574991811447445
4215,163,249,0.08963524397016642
4216,163,258,0.10628069547530287
4217,163,308,0.09559596724924542
4218,163,483,0.09533101123169546
4219,163,504,0.15288599312359077
4220,163,508,0.0971381234047787
4221,163,685,0.0960391183295257
4222,163,717,0.1502956000928383
4223,163,722,0.09880164140286037
4224,163,735,0.1569432217869862
4225,163,785,0.13945323513645294
4226,163,852,0.1345229914616675
4227,163,865,0.09205042859006496
4228,163,889,0.08377166973705472
4229,163,947,0.12838167050667018
4230,163,979,0.09250368018022687
4231,164,234,0.12306206342908513
4232,164,244,0.15452577429205844
4233,164,293,0.0799321317355043
4234,164,306,0.09455385845487357
4235,164,336,0.10969758637669315
4236,164,344,0.09917083317097335
4237,164,351,0.1052572560538195
4238,164,367,0.13587983533518305
4239,164,374,0.12071902547550747
4240,164,404,0.14659619575360555
4241,164,429,0.1380257090946848
4242,164,435,0.15428522617382007
4243,164,517,0.10286314365042407
4244,164,528,0.07657866583066572
4245,164,592,0.15173967485432546
4246,164,608,0.13518073592101068
4247,164,635,0.1460877926136387
4248,164,710,0.11846547593506503
4249,164,760,0.0754768151299229
4250,164,764,0.14981432577760995
4251,164,788,0.12408584391628995
4252,164,866,0.10483145837272428
4253,164,875,0.0821887413609179
4254,164,944,0.12900797861919014
4255,164,976,0.08380387435437901
4256,165,210,0.08366011621299754
4257,165,249,0.10978166805526611
4258,165,290,0.11218212581268061
4259,165,300,0.147759947158081
4260,165,308,0.13443374922034074
4261,165,309,0.07444151223070058
4262,165,337,0.1384711928460793
4263,165,361,0.1101235953097901
4264,165,400,0.07386369788669837
4265,165,465,0.13728172104498546
4266,165,483,0.10176799276151154
4267,165,486,0.1045995427016595
4268,165,489,0.15545993571735228
4269,165,504,0.10142462050418957
4270,165,546,0.15575586350023324
4271,165,685,0.09001629481223347
4272,165,722,0.09566635672228965
4273,165,735,0.11519922914887835
4274,165,753,0.13479575863123666
4275,165,785,0.1418529438506191
4276,165,928,0.12977369300539945
4277,165,934,0.11568140703324849
4278,165,970,0.1369161819792213
4279,165,979,0.11697195395314408
4280,166,196,0.15349778590907437
4281,166,234,0.08746713509405551
4282,166,288,0.11476737213609045
4283,166,344,0.07198086389374064
4284,166,357,0.08966213786724571
4285,166,449,0.13401990247556791
4286,166,470,0.15530415896662675
4287,166,526,0.10820584164514974
4288,166,528,0.1481549684240568
4289,166,545,0.08590656808521338
4290,166,592,0.08714936639301878
4291,166,599,0.10856129797102251
4292,166,608,0.08216982617899464
4293,166,610,0.15298879844963492
4294,166,635,0.15082725587302134
4295,166,657,0.12671270889618258
4296,166,760,0.1411472342698981
4297,166,764,0.0762875520236051
4298,166,831,0.12491208851260707
4299,166,866,0.12626220746629005
4300,166,887,0.14108994560178226
4301,166,891,0.1310541773814487
4302,166,927,0.15541574751479265
4303,166,976,0.11321781127052949
4304,167,171,0.1175651999968781
4305,167,240,0.14933448306770866
4306,167,267,0.11267285838660464
4307,167,289,0.07165148025054248
4308,167,332,0.11740227077284358
4309,167,346,0.10565204917997957
4310,167,387,0.13701840503514698
4311,167,393,0.098036468184355
4312,167,410,0.15415369552448419
4313,167,461,0.13499444786394912
4314,167,476,0.0977643244481629
4315,167,602,0.1211520025227573
4316,167,625,0.13306415983927525
4317,167,633,0.11038172581172132
4318,167,649,0.11250539117681871
4319,167,674,0.07044222701954043
4320,167,684,0.15277887162777512
4321,167,697,0.14292224661376618
4322,167,783,0.08926944228709022
4323,167,793,0.10951188366227796
4324,167,800,0.08578296917960661
4325,167,804,0.11128076643473993
4326,167,818,0.14977402035232046
4327,167,908,0.14599328029476136
4328,168,199,0.15386913904062444
4329,168,343,0.15339838120594065
4330,168,369,0.10711868758828791
4331,168,511,0.10529947794497743
4332,168,533,0.11210687343069047
4333,168,562,0.10464331868966815
4334,168,645,0.11920522268322813
4335,168,824,0.13735445053226675
4336,168,840,0.11871672435079281
4337,168,850,0.06911634570372517
4338,168,895,0.075057308848024
4339,168,988,0.10530593066442612
4340,168,989,0.07400981784670195
4341,169,179,0.1300323683810559
4342,169,254,0.11682549835975248
4343,169,312,0.13809343857331846
4344,169,389,0.13423175825547712
4345,169,425,0.14617888972716075
4346,169,428,0.09207274289143522
4347,169,433,0.1156650054402999
4348,169,572,0.09616799067530463
4349,169,586,0.09524762827590912
4350,169,702,0.148481276846135
4351,169,706,0.13645270665397147
4352,169,723,0.14122184161225926
4353,169,736,0.10719043757563161
4354,169,741,0.13321301358915882
4355,169,832,0.08086417774876772
4356,169,873,0.14703026843956243
4357,169,911,0.07031910741008181
4358,169,917,0.13677931286400918
4359,169,923,0.07028317535049437
4360,170,182,0.07384663521817529
4361,170,192,0.07261891573113383
4362,170,312,0.0878598255064363
4363,170,347,0.10531794661281696
4364,170,383,0.07100558883103465
4365,170,389,0.12046746934472755
4366,170,433,0.13898495371326727
4367,170,447,0.09201573318345893
4368,170,471,0.13286278126404388
4369,170,534,0.1538606883867616
4370,170,556,0.09722840327667406
4371,170,572,0.15624963475486855
4372,170,583,0.1439287427158622
4373,170,594,0.09792572232375278
4374,170,596,0.119284116920015
4375,170,652,0.11787667489505443
4376,170,694,0.14254925581652436
4377,170,723,0.11249768615752133
4378,170,762,0.1441983002039985
4379,170,880,0.12606548092608422
4380,170,973,0.10301136092133818
4381,171,195,0.14899739553604732
4382,171,213,0.1508880279082535
4383,171,267,0.12751413704768658
4384,171,289,0.1532818418184544
4385,171,332,0.11319790847538043
4386,171,353,0.09797780355178287
4387,171,356,0.1365221484240561
4388,171,381,0.09220602811140544
4389,171,387,0.15455865693810752
4390,171,410,0.12246384737777972
4391,171,455,0.09571156649813883
4392,171,459,0.14176978249181335
4393,171,460,0.13614860475760482
4394,171,529,0.09135893751956406
4395,171,532,0.1475017860896313
4396,171,538,0.0876233905954453
4397,171,602,0.13810209791177822
4398,171,671,0.12386428967685362
4399,171,682,0.11472598628903409
4400,171,793,0.0809724325733709
4401,171,800,0.09149898309382819
4402,171,804,0.07251268670520783
4403,171,818,0.07141883400126345
4404,171,820,0.1519505734602637
4405,171,829,0.12062138107315659
4406,171,912,0.13936423399645814
4407,172,239,0.12887992246482505
4408,172,252,0.12683116892480517
4409,172,256,0.12133275447885868
4410,172,340,0.1407824334706598
4411,172,345,0.14374789198343935
4412,172,387,0.07839748754888812
4413,172,393,0.09724257671033874
4414,172,461,0.1553506011514624
4415,172,467,0.10104488466067384
4416,172,482,0.15564849762856714
4417,172,503,0.15570683865880316
