pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
114,0.00409646,0.00141711,0.00105729,0.004334649384171689,2,0,0,,,,
115,-0.00069109,-0.000229422,0.00108927,0.0007281756945847616,2,0,0,,,,
116,-0.00196434,-0.00247902,0.00111706,0.003162937210252521,2,0,0,,,,
117,0.00263982,0.00413358,0.00113287,0.004904603271295244,2,0,0,,,,
118,-0.00180736,-0.000610012,0.00114081,0.001907528455815011,2,0,0,,,,
119,-0.00132577,0.00406687,0.00114463,0.0042775106884495335,2,0,0,,,,
120,0.000964419,-0.000187137,0.00114954,0.0009824073820620446,2,0,0,,,,
121,-0.00500023,-0.00271718,0.00115763,0.005690814283149644,2,0,0,,,,
122,0.00187559,-0.000604949,0.00116976,0.001970736192568909,2,0,0,,,,
123,0.00253272,0.00267776,0.00117011,0.00368579288837558,2,0,0,,,,
124,-0.00368499,0.00499992,0.00117806,0.0062111473421985405,2,0,0,,,,
125,-0.00428225,0.0016642,0.00118031,0.004594260190988316,2,0,0,,,,
126,0.00355013,-0.00284693,0.00118392,0.0045506519798595895,2,0,0,,,,
127,0.000119974,0.000347126,0.00118563,0.0003672740401280766,2,0,0,,,,
128,0.000291845,0.00327796,0.00120197,0.003290926201789551,2,0,0,,,,
129,-0.00259497,-0.0032501,0.00120382,0.004158968539301542,2,0,0,,,,
130,0.0012582,-0.00283033,0.00122432,0.003097391668630236,2,0,0,,,,
131,0.00255428,-0.00248517,0.00122579,0.0035637643366670585,2,0,0,,,,
132,0.00404112,-0.0049152,0.0012268,0.0063631628844781265,2,0,0,,,,
133,-0.00427699,-0.00203052,0.00122951,0.0047345173915088745,2,0,0,,,,
134,0.00168515,-0.00380868,0.00123204,0.00416482579046231,2,0,0,,,,
135,0.00346252,0.00342029,0.0012376,0.004866973231331769,2,0,0,,,,
136,0.00500009,0.00212336,0.00123769,0.005432270031736272,2,0,0,,,,
137,0.00434156,0.0028759,0.00124804,0.0052076812540323555,2,0,0,,,,
138,-0.00126712,-0.00500022,0.00124981,0.005158274240751454,2,0,0,,,,
139,0.00029101,-0.00257802,0.00124986,0.0025943927883996286,2,0,0,,,,
140,-0.0036245,-0.00439963,0.00125294,0.005700328445528381,2,0,0,,,,
141,-0.00107115,0.00191378,0.00125634,0.0021931521175923936,2,0,0,,,,
142,-0.000706023,0.00288474,0.00126416,0.002969881031982426,2,0,0,,,,
143,0.000705876,0.00418587,0.00126602,0.0042449697978049275,2,0,0,,,,
144,-0.00453509,-0.00500008,0.00126622,0.006750395641330958,2,0,0,,,,
145,0.00497286,-0.00254729,0.00127989,0.005587309095056402,2,0,0,,,,
146,-0.00500023,0.002503,0.0012837,0.005591717898186566,2,0,0,,,,
147,-0.0016485,0.00500045,0.00129832,0.005265173544385788,2,0,0,,,,
148,-0.0050001,0.00495694,0.00131281,0.007040756647804269,2,0,0,,,,
149,-0.00432236,0.00323813,0.00131289,0.005400766785050064,2,0,0,,,,
150,-0.000353016,0.00122046,0.00131377,0.0012704892395671834,2,0,0,,,,
151,5.17487e-05,0.00219234,0.00131572,0.002192950661449475,2,0,0,,,,
152,-0.00263811,6.02057e-05,0.00132179,0.002638796903593092,2,0,0,,,,
153,0.00275019,-0.0036385,0.00133307,0.004560945876251986,2,0,0,,,,
