Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
18000,50000,1.9414631e-08,7e-06,0.0075347856,-0.0061268537,-0.0002604348,0.0011474971,0,0,493500
18001,50000,1.941585e-08,7e-06,0.0075327873,-0.0061289185,-0.0002602868,0.001143582,0,0,493500
18001,50000,1.941585e-08,8e-06,0.01426591,-0.012257826,-0.0011004082,0.00090767607,0,0,0
18001,50000,1.941585e-08,8e-06,0.020999033,-0.018386733,-0.0019405296,0.00067177018,0,0,0
18100,50000,1.9523308e-08,8e-06,0.0072945084,-0.0063351486,-0.00024218339,0.00071717641,0,0,493500
18200,50000,1.9600981e-08,8e-06,0.0069885482,-0.0065554337,-0.00022338687,0.00020972763,0,0,493500
18300,50000,1.9639141e-08,8e-06,0.0066564651,-0.0067671776,-0.00020483085,-0.00031554339,0,0,493500
18400,50000,1.9632166e-08,8e-06,0.0063394758,-0.0069665989,-0.00018978964,-0.00081691268,0,0,493500
18500,50000,1.9570594e-08,8e-06,0.0060642634,-0.0071454801,-0.00021644729,-0.001297664,0,0,493500
18600,50000,1.9456041e-08,8e-06,0.0058441848,-0.0073104337,-0.00025493329,-0.0017211822,0,0,493500
18700,50000,1.9307057e-08,8e-06,0.0056869297,-0.0074479297,-0.00030109438,-0.0020620944,0,0,493500
18800,50000,1.9146298e-08,8e-06,0.0056094309,-0.0075413782,-0.00038896234,-0.0023209096,0,0,493500
18900,50000,1.8993095e-08,8e-06,0.0056430296,-0.0075895618,-0.00050530443,-0.0024518366,0,0,493500
19000,50000,1.8860705e-08,8e-06,0.0058036493,-0.0076081408,-0.00064075193,-0.0024452434,0,0,493500
19001,50000,1.8859493e-08,8e-06,0.0058058506,-0.0076082641,-0.00064214677,-0.0024445603,0,0,493500
19001,50000,1.8859493e-08,9e-06,0.010847422,-0.015216509,-0.001284054,-0.0056531414,0,0,0
19001,50000,1.8859493e-08,9e-06,0.015888993,-0.022824755,-0.0019259613,-0.0088617226,0,0,0
19100,50000,1.8747522e-08,9e-06,0.0060667071,-0.0076096429,-0.00077790995,-0.0023208457,0,0,493500
19200,50000,1.8647023e-08,9e-06,0.0063929338,-0.0075833159,-0.00091715643,-0.0021075385,0,0,493500
19300,50000,1.8559373e-08,9e-06,0.0067418811,-0.0075321521,-0.0010630572,-0.0018533282,0,0,493500
19400,50000,1.8487958e-08,9e-06,0.0070973572,-0.0074313549,-0.0011906892,-0.0015246869,0,0,493500
19500,50000,1.8438418e-08,9e-06,0.0074506822,-0.0073023386,-0.0012733627,-0.001125019,0,0,493500
19600,50000,1.8422275e-08,9e-06,0.0077975272,-0.0071463694,-0.001300436,-0.00064927823,0,0,493500
19700,50000,1.8437594e-08,9e-06,0.008117402,-0.0069552288,-0.0012870272,-0.00012485398,0,0,493500
19800,50000,1.8475258e-08,9e-06,0.0083815523,-0.0067569122,-0.001287275,0.00033736509,0,0,493500
19900,50000,1.852812e-08,9e-06,0.0085751985,-0.0065477074,-0.0012689698,0.00075852129,0,0,493500
20000,50000,1.8591571e-08,9e-06,0.0087009342,-0.0063365387,-0.001284581,0.0010798145,0,0,493500
20001,50000,1.8592248e-08,9e-06,0.0087018831,-0.0063344235,-0.0012848005,0.0010826592,0,0,493500
20001,50000,1.8592248e-08,1e-05,0.016585478,-0.012668839,-0.0030525428,0.00086409627,0,0,0
20001,50000,1.8592248e-08,1e-05,0.024469072,-0.019003254,-0.0048202852,0.00064553337,0,0,0
20100,50000,1.8663642e-08,1e-05,0.0087781382,-0.0061613199,-0.0013233579,0.0012934604,0,0,493500
20200,50000,1.875075e-08,1e-05,0.0088317785,-0.0060058688,-0.0013914795,0.0014344302,0,0,493500
20300,50000,1.8856545e-08,1e-05,0.0088554094,-0.0058616877,-0.0014945411,0.0014991806,0,0,493500
20400,50000,1.897507e-08,1e-05,0.0088387454,-0.0057359055,-0.0016280605,0.0014747794,0,0,493500
20500,50000,1.9097169e-08,1e-05,0.0087793692,-0.0056352079,-0.0017813101,0.0013628512,0,0,493500
20600,50000,1.9209496e-08,1e-05,0.0086650018,-0.0055432998,-0.0019492459,0.0011724561,0,0,493500
20700,50000,1.9298247e-08,1e-05,0.0085147708,-0.0054600186,-0.0021169025,0.00093784971,0,0,493500
20800,50000,1.9359186e-08,1e-05,0.0083510082,-0.005358825,-0.0022778841,0.0007142991,0,0,493500
20900,50000,1.9394159e-08,1e-05,0.008176356,-0.0052471839,-0.0024054412,0.0005237309,0,0,493500
21000,50000,1.940411e-08,1e-05,0.0079895633,-0.0051309725,-0.0024734968,0.00038509401,0,0,493500
21001,50000,1.9404088e-08,1e-05,0.0079876105,-0.0051297657,-0.0024739729,0.00038387194,0,0,493500
21001,50000,1.9404088e-08,1.1e-05,0.015167788,-0.010259514,-0.0049345304,-2.6256949e-05,0,0,0
21001,50000,1.9404088e-08,1.1e-05,0.022347965,-0.015389263,-0.007395088,-0.00043638584,0,0,0
