timestep,pebble_id,pebble_z_mm,rank_from_top,reference_step,initial_internal_bonds,intact_internal_bonds,broken_internal_bonds,delta_broken_since_previous_dump,top_displacement_m,top_displacement_mm,top_force_z_N,bottom_force_z_N,side_force_z_N,all_wall_force_z_N
20000,42,1.29574,61,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,43,1.26672,63,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,44,0.496969,87,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,45,0.924338,71,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,46,1.89332,37,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,47,1.59868,43,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,48,1.43778,48,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,49,1.20874,65,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,50,2.17416,21,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,51,2.14154,23,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,52,0.498811,75,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,53,1.2669,62,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,54,2.24526,19,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,55,0.496879,90,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,56,2.16156,22,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,57,0.495933,96,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,58,1.96743,31,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,59,2.47089,13,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,60,1.21197,64,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,61,2.12978,24,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,62,1.90179,35,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,63,2.83219,4,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,64,1.93161,34,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,65,1.19828,67,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,66,1.89091,38,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,67,1.65356,41,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,68,1.1558,68,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,69,1.83369,39,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,70,2.7466,7,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,71,0.496753,92,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,72,2.02312,29,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,73,0.906328,72,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,74,1.57072,44,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,75,2.26408,17,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,76,2.5461,12,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,77,1.44537,47,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,78,2.96658,2,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,79,2.73672,8,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,80,1.3258,59,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,81,2.79717,6,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,82,2.09226,27,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,83,1.43711,50,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,84,2.02203,30,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,85,1.41538,55,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,86,2.96832,1,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,87,2.12943,25,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,88,1.33208,58,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,89,1.96457,32,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,90,2.68422,10,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,91,1.50146,45,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,92,2.56737,11,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,93,1.89797,36,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,94,2.11078,26,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,95,2.82837,5,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,96,2.42114,14,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,97,2.86379,3,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,98,2.27691,16,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,99,2.70676,9,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
20000,100,2.37298,15,20000,4935,4935,0,0,5e-06,0.005,0.016378015,-0.030637779,-0.0050291432,-0.019288906
30000,1,0.495167,98,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,2,0.497921,78,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,3,0.497186,85,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,4,0.495532,97,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,5,0.497462,83,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,6,0.494001,100,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,7,1.46762,46,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,8,0.497731,80,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,9,2.19007,20,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,10,0.497189,84,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,11,2.24635,18,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,12,0.494971,99,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,13,0.498614,76,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,14,0.498352,77,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,15,0.496528,95,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,16,0.497748,79,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,17,0.497555,82,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,18,0.496646,94,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,19,0.499849,74,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,20,0.496893,89,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,21,1.20503,66,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,22,1.42969,52,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,23,1.39629,56,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,24,0.497139,86,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,25,1.43474,51,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,26,0.709228,73,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,27,0.496768,91,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,28,1.43732,49,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,29,0.497716,81,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,30,0.991983,70,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,31,0.496653,93,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,32,1.37979,57,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,33,1.60079,42,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,34,1.42701,54,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,35,1.4282,53,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,36,2.08406,28,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,37,0.496918,88,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,38,1.95194,33,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,39,1.306,60,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,40,1.82941,40,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,41,1.07792,69,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,42,1.29574,61,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,43,1.26672,63,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,44,0.496969,87,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,45,0.924338,71,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,46,1.89332,37,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,47,1.59868,43,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,48,1.43778,48,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,49,1.20874,65,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,50,2.17416,21,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,51,2.14154,23,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,52,0.498811,75,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,53,1.2669,62,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,54,2.24526,19,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,55,0.496879,90,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,56,2.16156,22,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,57,0.495933,96,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,58,1.96743,31,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,59,2.47089,13,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,60,1.21197,64,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,61,2.12978,24,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,62,1.90179,35,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,63,2.83219,4,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,64,1.93161,34,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,65,1.19828,67,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,66,1.89091,38,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,67,1.65356,41,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,68,1.1558,68,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,69,1.83369,39,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,70,2.7466,7,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,71,0.496753,92,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,72,2.02312,29,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,73,0.906328,72,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,74,1.57072,44,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,75,2.26408,17,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,76,2.5461,12,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,77,1.44537,47,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,78,2.96658,2,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,79,2.73672,8,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,80,1.3258,59,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,81,2.79717,6,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,82,2.09226,27,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,83,1.43711,50,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,84,2.02203,30,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,85,1.41538,55,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,86,2.96832,1,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,87,2.12943,25,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,88,1.33208,58,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,89,1.96457,32,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,90,2.68422,10,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,91,1.50146,45,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,92,2.56737,11,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,93,1.89797,36,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,94,2.11078,26,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,95,2.82837,5,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,96,2.42114,14,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,97,2.86379,3,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,98,2.27691,16,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,99,2.70676,9,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
30000,100,2.37298,15,20000,4935,4935,0,0,1e-05,0.01,0.074905083,-0.11617095,-0.018453412,-0.059719276
40000,1,0.495167,98,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,2,0.497921,78,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,3,0.497186,85,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,4,0.495532,97,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,5,0.497462,83,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,6,0.494001,100,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,7,1.46762,46,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,8,0.497731,80,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,9,2.19007,20,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,10,0.497189,84,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,11,2.24635,18,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,12,0.494971,99,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,13,0.498614,76,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,14,0.498352,77,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,15,0.496528,95,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,16,0.497748,79,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,17,0.497555,82,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,18,0.496646,94,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,19,0.499849,74,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,20,0.496893,89,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,21,1.20503,66,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,22,1.42969,52,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,23,1.39629,56,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,24,0.497139,86,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,25,1.43474,51,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,26,0.709228,73,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,27,0.496768,91,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,28,1.43732,49,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,29,0.497716,81,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,30,0.991983,70,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,31,0.496653,93,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,32,1.37979,57,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,33,1.60079,42,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,34,1.42701,54,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,35,1.4282,53,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,36,2.08406,28,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,37,0.496918,88,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,38,1.95194,33,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,39,1.306,60,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,40,1.82941,40,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,41,1.07792,69,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,42,1.29574,61,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,43,1.26672,63,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,44,0.496969,87,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,45,0.924338,71,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,46,1.89332,37,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,47,1.59868,43,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,48,1.43778,48,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,49,1.20874,65,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,50,2.17416,21,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,51,2.14154,23,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,52,0.498811,75,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,53,1.2669,62,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,54,2.24526,19,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,55,0.496879,90,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,56,2.16156,22,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,57,0.495933,96,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,58,1.96743,31,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,59,2.47089,13,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
40000,60,1.21197,64,20000,4935,4935,0,0,1.5e-05,0.015000000000000001,0.13543653,-0.1814944,-0.018984902,-0.065042771
