Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
13200,50000,5.6784872e-08,2e-06,0.02932055,-0.010318615,-0.0011584577,0.017843477,0,0,493500
13300,50000,5.5064022e-08,2e-06,0.019129053,-0.011471435,-0.0011751558,0.0064824623,0,0,493500
13400,50000,5.2603435e-08,2e-06,0.010943523,-0.012549878,-0.0011330737,-0.0027394285,0,0,493500
13500,50000,5.0088757e-08,2e-06,0.0051585738,-0.013675851,-0.001136789,-0.009654066,0,0,493500
13600,50000,4.7975951e-08,2e-06,0.0018201101,-0.014406827,-0.0010759245,-0.013662642,0,0,493500
13700,50000,4.6265742e-08,2e-06,0.00058774271,-0.014771173,-0.0011507029,-0.015334133,0,0,493500
13800,50000,4.4687361e-08,2e-06,7.2596891e-05,-0.015075373,-0.0012903644,-0.01629314,0,0,493500
13900,50000,4.3104576e-08,2e-06,0,-0.015211735,-0.0015003595,-0.016712094,0,0,493500
14000,50000,4.1544729e-08,2e-06,0,-0.015279542,-0.001730924,-0.017010466,0,0,493500
14001,50000,4.1529563e-08,2e-06,0,-0.015281348,-0.0017325055,-0.017013853,0,0,493500
14001,50000,4.1529563e-08,2e-06,0,-0.030562914,-0.0035251946,-0.034088109,0,0,0
14100,50000,4.0036071e-08,2e-06,0.0014201566,-0.015533698,-0.0018392378,-0.015952779,0,0,493500
14200,50000,3.8544819e-08,2e-06,0.0068497608,-0.015567443,-0.0021426463,-0.010860328,0,0,493500
14300,50000,3.7144058e-08,2e-06,0.014346183,-0.015462813,-0.0026113088,-0.0037279391,0,0,493500
14400,50000,3.5986223e-08,2e-06,0.022927656,-0.015649863,-0.003122488,0.0041553043,0,0,493500
14500,50000,3.5246983e-08,2e-06,0.031807755,-0.015891119,-0.0035617478,0.012354888,0,0,493500
14600,50000,3.516634e-08,2e-06,0.040432551,-0.016257503,-0.0035776553,0.020597392,0,0,493500
14700,50000,3.5765063e-08,2e-06,0.048026157,-0.016897005,-0.0033284035,0.027800749,0,0,493500
14800,50000,3.6956441e-08,2e-06,0.054087192,-0.017435734,-0.0031502371,0.033501221,0,0,493500
14900,50000,3.8630459e-08,2e-06,0.058263755,-0.017826038,-0.003108186,0.037329531,0,0,493500
15000,50000,4.0624202e-08,2e-06,0.06092829,-0.018366444,-0.0031703156,0.03939153,0,0,493500
15001,50000,4.0645154e-08,2e-06,0.060947712,-0.018372136,-0.003172026,0.03940355,0,0,493500
15001,50000,4.0645154e-08,3e-06,0.11987901,-0.036744238,-0.0071290616,0.076005706,0,0,0
15100,50000,4.191904e-08,3e-06,0.045893082,-0.018865462,-0.0033644941,0.023663126,0,0,493500
15200,50000,4.1855624e-08,3e-06,0.033537611,-0.019338121,-0.0037537236,0.010445766,0,0,493500
15300,50000,4.0609596e-08,3e-06,0.022592226,-0.019928349,-0.0043901997,-0.0017263226,0,0,493500
15400,50000,3.8706017e-08,3e-06,0.013817189,-0.020243852,-0.0053047357,-0.011731399,0,0,493500
15500,50000,3.6739844e-08,3e-06,0.0076965767,-0.020346491,-0.0064713864,-0.019121301,0,0,493500
15600,50000,3.5156079e-08,3e-06,0.0044130156,-0.020422811,-0.0076856451,-0.023695441,0,0,493500
15700,50000,3.3967402e-08,3e-06,0.0039523337,-0.020338253,-0.0081969804,-0.024582899,0,0,493500
15800,50000,3.2930944e-08,3e-06,0.0037484903,-0.020220406,-0.0081853168,-0.024657232,0,0,493500
15900,50000,3.1825613e-08,3e-06,0.0038643885,-0.020216834,-0.0075728127,-0.023925259,0,0,493500
16000,50000,3.069576e-08,3e-06,0.004250263,-0.020126433,-0.0064254894,-0.022301659,0,0,493500
16001,50000,3.0684738e-08,3e-06,0.0042553237,-0.020124349,-0.0064100772,-0.022279102,0,0,493500
16001,50000,3.0684738e-08,3e-06,0.0085108054,-0.040248503,-0.012844046,-0.044581743,0,0,0
16100,50000,2.9628249e-08,3e-06,0.010264365,-0.019938197,-0.0048069731,-0.014480805,0,0,493500
16200,50000,2.869961e-08,3e-06,0.016573888,-0.019929036,-0.0031571773,-0.0065123252,0,0,493500
16300,50000,2.7925603e-08,3e-06,0.023245803,-0.020061427,-0.0022281091,0.00095626685,0,0,493500
16400,50000,2.7387884e-08,3e-06,0.030104854,-0.020384146,-0.0015181877,0.0082025203,0,0,493500
16500,50000,2.7193192e-08,3e-06,0.038324486,-0.021031821,-0.00111875,0.016173915,0,0,493500
16600,50000,2.7346503e-08,3e-06,0.046735591,-0.02174904,-0.0011445617,0.02384199,0,0,493500
16700,50000,2.7790922e-08,3e-06,0.054600139,-0.022476109,-0.0014467484,0.030677282,0,0,493500
16800,50000,2.8463959e-08,3e-06,0.061436852,-0.023633678,-0.0017603427,0.036042831,0,0,493500
16900,50000,2.9421559e-08,3e-06,0.067165243,-0.025123806,-0.0020274271,0.04001401,0,0,493500
17000,50000,3.0915607e-08,3e-06,0.071925055,-0.026791247,-0.0024661351,0.042667674,0,0,493500
17001,50000,3.0933852e-08,3e-06,0.071967051,-0.026808987,-0.0024716289,0.042686435,0,0,493500
17001,50000,3.0933852e-08,4e-06,0.1418802,-0.05361799,-0.0050356974,0.083226514,0,0,0
17100,50000,3.2290917e-08,4e-06,0.058362309,-0.028658805,-0.0029730144,0.02673049,0,0,493500
17200,50000,3.2926446e-08,4e-06,0.047340714,-0.030359919,-0.0030805564,0.013900238,0,0,493500
17300,50000,3.2916447e-08,4e-06,0.037413155,-0.031621693,-0.0024495443,0.0033419176,0,0,493500
17400,50000,3.2578401e-08,4e-06,0.029182109,-0.032751516,-0.0013325225,-0.0049019295,0,0,493500
17500,50000,3.2027702e-08,4e-06,0.022865468,-0.033600945,6.2426718e-05,-0.010673051,0,0,493500
17600,50000,3.1169322e-08,4e-06,0.018518621,-0.034243418,0.0012173122,-0.014507485,0,0,493500
17700,50000,3.0044617e-08,4e-06,0.015698411,-0.034766712,0.0014163313,-0.017651969,0,0,493500
17800,50000,2.8728275e-08,4e-06,0.014044958,-0.034898259,0.00097259017,-0.01988071,0,0,493500
17900,50000,2.7401954e-08,4e-06,0.013176187,-0.034835187,0.00065475166,-0.021004248,0,0,493500
18000,50000,2.6270083e-08,4e-06,0.012845568,-0.034782397,0.00029277639,-0.021644052,0,0,493500
18001,50000,2.6259589e-08,4e-06,0.012843508,-0.034782371,0.0002906455,-0.021648217,0,0,493500
18001,50000,2.6259589e-08,4e-06,0.025686939,-0.069564787,0.00046322268,-0.043414625,0,0,0
18100,50000,2.5243233e-08,4e-06,0.021544874,-0.034821184,1.8689422e-05,-0.013257621,0,0,493500
18200,50000,2.4334813e-08,4e-06,0.030461642,-0.034984736,0.00017184696,-0.004351247,0,0,493500
18300,50000,2.3801066e-08,4e-06,0.039966555,-0.03535391,0.00032839886,0.0049410439,0,0,493500
18400,50000,2.3892401e-08,4e-06,0.049425098,-0.035735699,0.00053535434,0.014224753,0,0,493500
18500,50000,2.4529978e-08,4e-06,0.05827591,-0.036177368,0.000883944,0.022982486,0,0,493500
18600,50000,2.5552579e-08,4e-06,0.065747065,-0.036929947,0.0011359342,0.029953052,0,0,493500
18700,50000,2.6934382e-08,4e-06,0.071671505,-0.037823031,0.00084199884,0.034690472,0,0,493500
18800,50000,2.880993e-08,4e-06,0.075898,-0.038689153,1.166401e-05,0.037220511,0,0,493500
18900,50000,3.1115929e-08,4e-06,0.078570121,-0.039266255,-0.0012979729,0.038005893,0,0,493500
19000,50000,3.3638553e-08,4e-06,0.080036469,-0.0393431,-0.0023965401,0.038296829,0,0,493500
19001,50000,3.3664081e-08,4e-06,0.080044991,-0.039341275,-0.002407358,0.038296359,0,0,493500
19001,50000,3.3664081e-08,5e-06,0.15798179,-0.078682642,-0.0047472197,0.074551927,0,0,0
19100,50000,3.5230247e-08,5e-06,0.062811335,-0.038895668,-0.0033478561,0.020567811,0,0,493500
19200,50000,3.5359835e-08,5e-06,0.049250175,-0.038162616,-0.0041970431,0.0068905159,0,0,493500
19300,50000,3.443496e-08,5e-06,0.037699514,-0.037183018,-0.0050166881,-0.0045001923,0,0,493500
19400,50000,3.3011916e-08,5e-06,0.028761532,-0.035974803,-0.0055832402,-0.012796511,0,0,493500
19500,50000,3.1288568e-08,5e-06,0.022542617,-0.034697261,-0.0057605607,-0.017915205,0,0,493500
19600,50000,2.9347897e-08,5e-06,0.018913501,-0.033263428,-0.0055387941,-0.019888721,0,0,493500
19700,50000,2.7323647e-08,5e-06,0.017098523,-0.031965434,-0.005005773,-0.019872684,0,0,493500
19800,50000,2.5333573e-08,5e-06,0.016796355,-0.031119677,-0.0044261622,-0.018749484,0,0,493500
19900,50000,2.3521603e-08,5e-06,0.016595713,-0.030674387,-0.0045070675,-0.018585741,0,0,493500
20000,50000,2.208988e-08,5e-06,0.016378015,-0.030637779,-0.0050291432,-0.019288906,0,0,493500
20001,50000,2.2078099e-08,5e-06,0.016376393,-0.03063938,-0.0050313449,-0.019294332,0,0,493500
20001,50000,2.2078099e-08,5e-06,0.032752873,-0.06127939,-0.010862185,-0.039388702,0,0,0
