pebble_id,rigid_id,insertion_origin_x,insertion_origin_y,insertion_origin_z,rigid_xcm,rigid_ycm,rigid_zcm,q1_w,q2_x,q3_y,q4_z,coordinate_fit_rms_m,insertion_offset_local_x,insertion_offset_local_y,insertion_offset_local_z
60,60,-3.8149999935847065e-05,0.0002889750535501745,0.01288308313905692,-4.69879e-05,0.000273812,0.012879,0.23321143851554615,-0.08148787747338249,-0.4640575337057773,0.8506601884309056,2.9374537142008585e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
61,61,0.0011735248345476328,0.000483579617840965,0.009120782577825783,0.00118014,0.00047001,0.00911094,-0.20295874920962204,-0.2862176011070372,-0.6355617591338036,0.6877124989867085,3.784499396943365e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
62,62,0.0014381778703024153,-0.0019880204897860286,0.009457016460218232,0.00145255,-0.00197743,0.00945945,-0.08114982740705222,0.47798272219940957,0.721765753158223,0.49396499912300523,4.933092263605715e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
63,63,-0.0004594353675457797,0.0005508269053345697,0.010918738227262954,-0.000454681,0.000562382,0.0109317,0.962490275090772,0.011235516014959084,-0.08254058361147665,-0.25821170692407536,2.8797536480726722e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
64,64,-0.0021331719089703817,0.0012005134562773953,0.008702952432745348,-0.00214167,0.00118669,0.00869512,0.21766386127051085,0.8077657446951081,-0.47077312250694114,0.28019566791625067,4.823226298740549e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
65,65,-0.0014379517053142025,0.0017957070572100647,0.013276375323907673,-0.00142281,0.00178894,0.0132693,-0.1750524901214874,0.8331721242273307,0.12814743287322566,0.5086836664969558,2.8867882679263533e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
66,66,2.6230965249120207e-05,-0.0016187555039677856,0.013575574382177193,2.10257e-05,-0.00162184,0.0135926,0.8008681165817773,0.4885187694783554,-0.23746564576420526,-0.2521304003723062,2.8553224667534205e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
67,67,-8.064754565415236e-05,-0.0016730596295054978,0.00315209206825929,-9.27741e-05,-0.00168228,0.00314247,0.01010685781776426,0.9253799600605797,-0.32967810179993345,-0.186767583206841,4.0226994273484365e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
68,68,0.0012577941773920464,0.001428899933598129,0.014591759399281005,0.00126503,0.00144267,0.0146008,0.22210779907478323,0.19039194377907867,0.7769117079677276,0.5575188170428407,3.0079480767756204e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
69,69,-0.0019317424435037578,0.001206018234167475,0.002895477754664588,-0.00194173,0.00121827,0.00290414,0.952755959196173,-0.05131268611056739,-0.2190442056666571,0.20406549542772312,4.698506666589536e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
70,70,-0.0007816861100587656,-0.0007901144769347051,0.010298384647580627,-0.000774324,-0.000781907,0.0103126,0.32525561613644993,0.2527419979668032,0.623436086726338,0.6645733310950692,2.779292221405466e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
