pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
329,201,-0.00189517,-0.00144794,0.0026584,0.0005,350000
330,546,-0.0050004,0.00108791,0.00267153,0.0005,350000
331,680,0.00500035,-0.00202722,0.00267968,0.0005,350000
332,140,0.00439112,-0.00500018,0.00269887,0.0005,350000
333,494,-5.948e-05,-0.00168251,0.00269918,0.0005,350000
334,266,0.00026225,0.00186018,0.00270219,0.0005,350000
335,409,0.000642969,-0.00429042,0.00270799,0.0005,350000
336,68,0.000234923,-0.000187109,0.00273253,0.0005,350000
337,160,0.00347893,-0.00334633,0.00274197,0.0005,350000
338,375,-0.00146468,0.00356606,0.00275072,0.0005,350000
339,239,-0.00416972,0.000538313,0.00275465,0.0005,350000
340,472,0.00328842,-0.00211805,0.00275861,0.0005,350000
341,523,-0.00366856,-0.00500032,0.00275974,0.0005,350000
342,440,0.00215282,0.0035824,0.00276698,0.0005,350000
343,794,-0.00390532,-0.000424772,0.00279799,0.0005,350000
344,200,-0.000604697,0.0003508,0.00280337,0.0005,350000
345,220,0.00424743,0.00500019,0.00280704,0.0005,350000
346,734,0.00500023,-0.00350876,0.00283618,0.0005,350000
347,396,0.00324858,0.00500019,0.00284772,0.0005,350000
348,206,-0.000407781,0.00368342,0.00284832,0.0005,350000
349,245,0.000758538,-0.00330814,0.00285307,0.0005,350000
350,663,0.00390346,0.00331612,0.00285566,0.0005,350000
351,679,0.00190101,-0.00045437,0.00287928,0.0005,350000
352,104,-0.000254022,0.00269614,0.00288719,0.0005,350000
353,277,-0.000488526,-0.00462268,0.00290403,0.0005,350000
354,80,0.00226851,0.00074205,0.00291144,0.0005,350000
355,225,-0.00244665,-0.00500027,0.0029274,0.0005,350000
356,724,-0.00283521,0.000983831,0.00292744,0.0005,350000
357,485,0.00228558,-0.0050001,0.00292862,0.0005,350000
358,543,-0.00500013,0.00499504,0.00293109,0.0005,350000
359,64,-0.000880852,-0.00219489,0.00295602,0.0005,350000
360,185,-0.0014303,0.000994085,0.00297101,0.0005,350000
361,53,0.00105493,0.000331479,0.00297427,0.0005,350000
362,829,-0.00145879,-0.00485513,0.00298038,0.0005,350000
363,203,-0.000183537,0.00500015,0.00298286,0.0005,350000
364,319,-0.00340214,-0.00406347,0.00298459,0.0005,350000
365,422,0.00272205,0.00217655,0.00298618,0.0005,350000
366,215,-0.00212661,-0.00248392,0.0029913,0.0005,350000
367,102,-0.00125111,0.00198069,0.00299272,0.0005,350000
368,491,0.000458201,0.00422439,0.00300388,0.0005,350000
369,467,-0.000482867,-0.00362936,0.00301623,0.0005,350000
370,117,0.00416193,-0.00402128,0.00302037,0.0005,350000
371,355,-0.00278525,0.00243988,0.00302953,0.0005,350000
372,100,0.00231214,0.00453136,0.00303908,0.0005,350000
373,462,0.00342279,-0.00474154,0.00304209,0.0005,350000
374,122,-0.00123848,-0.000375387,0.00306839,0.0005,350000
375,82,0.00136621,0.00500066,0.00307402,0.0005,350000
376,302,-0.000496051,0.00133163,0.00308325,0.0005,350000
377,308,0.001375,-0.00255781,0.00309095,0.0005,350000
378,87,0.0024965,-0.00403715,0.0030957,0.0005,350000
